-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0000078 -0.0000184 -0.0000040 -0.0000117 0.0000078 -0.0000163 0.0000151 -0.0000181 0.0000144 -0.0000324 0.0000238 -0.0000520 0.0000097 -0.0000115 0.0000252 -0.0000024 0.0000688 -0.0000633 0.0000096 0.0000114 -0.0000750 0.0000421 0.0000804 -0.0000274 0.0001305 -0.0001144 -0.0000065 0.0000104 -0.0000004 0.0000624 -0.0000019 -0.0000139 0.0000227 -0.0000534 0.0000051 0.0000656 -0.0000012 0.0000039 -0.0000557 -0.0000027 -0.0000266 0.0000496 -0.0000292 -0.0000697 0.0000007 0.0000949 0.0000080 -0.0000038 -0.0000051 0.0000227 0.0000082 0.0001486 0.0000086 0.0000104 0.0000993 0.0001030 0.0000488 0.0001222 -0.0000534 0.0001728 0.0000040 0.0000339 0.0000019 0.0001147 -0.0000102 0.0000525 0.0000367 -0.0000084 0.0006049 -0.0002905 0.0001405 -0.0000322 0.0013297 -0.0011155 0.0000047 0.0001301 -0.0000603 0.0001122 0.0000652 -0.0000352 -0.0000207 0.0000552 -0.0001124 0.0002092 0.0001933 -0.0000535 0.0000710 -0.0000363 0.0001549 -0.0000219 0.0000128 0.0000220 0.0000052 -0.0000268 -0.0000196 0.0000114 -0.0000247 0.0000224 0.0000783 -0.0000636 0.0002346 -0.0002851 0.0000862 0.0001382 0.0000366 -0.0000733 -0.0000372 -0.0000453 0.0000245 0.0000037 -0.0000683 0.0000086 0.0000305 -0.0000473 0.0000156 0.0000011 0.0000081 -0.0000023 -0.0000202 -0.0000163 0.0000608 -0.0000177 -0.0000444 0.0000562 0.0000064 0.0000194 -0.0000101 0.0000311 -0.0000004 0.0000130 0.0000052 0.0000003 -0.0000093 0.0000936 0.0000402 -0.0002444 -0.0000100 0.0000269 -0.0001741 0.0002633 -0.0000425 0.0000937 0.0013001 -0.0011950 -0.0000007 0.0000267 0.0000934 -0.0000599 -0.0002112 -0.0003122 -0.0017753 0.0029609 0.0004127 -0.0008777 -0.0000069 0.0000665 0.0000252 -0.0000332 0.0000426 0.0000112 0.0007235 -0.0003202 0.0003123 -0.0001609 0.0001406 -0.0000722 0.0000901 -0.0000088 0.0000539 0.0000007 -0.0002828 0.0003363 0.0000106 0.0000547 0.0000277 0.0001135 0.0000089 0.0000221 0.0000209 0.0000039 0.0002721 -0.0001324 -0.0000042 0.0000937
0.0000111 0.0000271 0.0000261 -0.0000020 0.0000136 0.0000397 0.0000025 0.0000490 0.0000109 0.0000502 0.0000234 0.0000337 0.0000078 0.0000201 0.0001465 0.0000187 0.0000573 -0.0000194 0.0000324 0.0000380 -0.0000828 0.0000918 0.0000012 0.0001185 -0.0001362 0.0001318 0.0000019 0.0000987 0.0000165 0.0002779 -0.0000042 0.0001346 0.0000096 0.0001674 0.0000186 0.0002848 -0.0000021 0.0000754 -0.0000320 0.0001258 -0.0000053 0.0000254 0.0000110 0.0001005 0.0000068 0.0002793 0.0000281 0.0000922 0.0000037 0.0000921 0.0000281 0.0004043 0.0000468 0.0001501 0.0002280 0.0000508 0.0000630 0.0003720 -0.0000290 0.0002648 0.0000083 0.0001258 0.0000106 0.0003590 -0.0000039 0.0001292 -0.0000139 0.0001559 -0.0004219 0.0005458 -0.0006158 0.0007546 0.0019448 -0.0009057 -0.0000249 0.0003677 -0.0000469 0.0003636 0.0000043 0.0001259 -0.0001120 0.0002091 -0.0001773 0.0004514 -0.0003854 0.0001026 -0.0000417 0.0001761 0.0002126 0.0001326 -0.0000906 0.0001108 0.0000097 0.0000277 -0.0000344 0.0001031 -0.0000116 0.0000971 0.0000228 -0.0000339 0.0002082 -0.0000690 -0.0001208 0.0002164 0.0000226 0.0000681 0.0000660 0.0002006 0.0000380 0.0001725 0.0000635 -0.0000618 -0.0000040 0.0000450 0.0000189 0.0000782 0.0000691 0.0000207 -0.0000076 0.0000627 0.0000682 0.0001229 -0.0000594 0.0001801 0.0000148 0.0001360 -0.0000056 0.0001442 -0.0000039 0.0001148 0.0000222 0.0001592 -0.0000333 0.0002307 -0.0000420 -0.0000397 -0.0000115 0.0001307 -0.0001921 0.0004478 -0.0000139 0.0001938 0.0004853 -0.0002301 0.0000957 0.0000115 0.0001028 -0.0000059 0.0005321 -0.0003892 -0.0090606 0.0083207 0.0005720 -0.0006477 -0.0000429 0.0002585 0.0000270 0.0001530 0.0000840 0.0001665 -0.0011092 0.0019411 0.0001350 0.0003439 -0.0000296 0.0002290 -0.0000100 0.0002435 0.0000154 0.0001074 0.0001019 0.0001876 0.0000048 0.0002477 0.0001109 0.0001762 -0.0000115 0.0002004 0.0000209 0.0001022 0.0004860 -0.0001447 -0.0000117 0.0002243
0.0000402 0.0000466 0.0000426 0.0000802 0.0000039 0.0001274 0.0000206 0.0000964 0.0000234 0.0001359 0.0000221 0.0001610 -0.0000413 0.0001167 0.0001490 0.0000933 0.0000447 0.0000786 0.0000258 0.0000708 0.0000132 0.0000890 0.0000650 0.0000277 0.0000815 0.0000381 0.0000027 0.0001284 0.0000064 0.0002384 0.0000188 0.0001594 -0.0000137 0.0002644 0.0000085 0.0001525 -0.0000018 0.0000497 -0.0001110 0.0001976 0.0000024 0.0000187 0.0000798 0.0000440 -0.0000059 0.0001431 0.0000538 0.0000471 0.0000174 0.0000519 0.0000004 0.0001829 0.0000392 0.0000121 -0.0001651 0.0003595 0.0000447 0.0001633 0.0000983 0.0001092 0.0000046 0.0000541 0.0000132 0.0001582 -0.0000013 0.0000623 -0.0000279 0.0001490 -0.0003171 0.0001936 -0.0002901 -0.0000130 0.0000760 0.0003880 -0.0000228 0.0001808 0.0003115 -0.0000905 -0.0000190 0.0001116 -0.0000256 0.0001198 -0.0001953 0.0003586 0.0004093 -0.0004371 -0.0001223 0.0002673 0.0002569 -0.0000591 0.0001181 0.0000042 0.0000176 0.0001007 -0.0000886 0.0002231 -0.0000015 0.0002112 0.0000218 0.0001533 0.0001119 -0.0002415 -0.0002438 0.0004938 0.0000513 0.0000689 0.0000333 0.0003688 0.0000549 0.0001090 0.0000656 -0.0000175 0.0000163 0.0000916 0.0000179 0.0001015 0.0000026 0.0000879 0.0000264 0.0000704 0.0000442 0.0000978 0.0000457 0.0000697 0.0000175 0.0000633 -0.0000108 0.0000963 0.0000014 0.0000593 0.0000157 0.0000918 -0.0000804 0.0001958 -0.0004318 0.0002900 -0.0000641 0.0001483 0.0000758 0.0001783 0.0000149 0.0001046 0.0005629 0.0000828 -0.0000685 0.0001331 0.0000763 0.0000537 0.0002570 0.0003006 -0.0046056 0.0043698 0.0012953 -0.0017313 0.0000424 0.0000615 0.0001084 0.0001050 0.0000330 0.0001693 0.0001352 0.0007746 0.0000635 0.0003928 0.0002546 0.0000125 -0.0001606 0.0003286 0.0000409 0.0000820 0.0001499 0.0001305 -0.0000539 0.0001498 0.0000041 0.0001726 0.0000680 0.0000774 0.0000244 0.0000263 0.0002229 -0.0003048 0.0000286 0.0000425
0.0000117 0.0000093 -0.0000028 0.0000598 0.0000318 0.0000345 0.0000193 -0.0000048 0.0000330 0.0000345 0.0000059 0.0000544 0.0000385 -0.0000236 0.0002486 -0.0002728 0.0000734 -0.0000338 -0.0000050 0.0000049 0.0001582 -0.0000965 -0.0000704 0.0000753 0.0002415 -0.0003341 -0.0000107 0.0000059 0.0000034 -0.0001181 -0.0000106 -0.0000313 -0.0000189 -0.0000443 -0.0000119 -0.0001857 -0.0000001 -0.0000592 -0.0001188 0.0000632 -0.0000664 -0.0000191 -0.0002023 0.0000402 -0.0000074 -0.0001755 0.0000424 -0.0001047 0.0000217 -0.0000903 -0.0000020 -0.0003195 -0.0000555 -0.0000888 0.0000702 -0.0003286 -0.0000595 -0.0002737 0.0000462 -0.0002809 -0.0000047 -0.0001171 -0.0000101 -0.0002936 -0.0000030 -0.0000850 0.0000349 -0.0001634 0.0002717 -0.0003846 0.0001801 0.0001289 -0.0016123 0.0009502 -0.0000181 -0.0002848 0.0004071 -0.0006309 0.0000112 -0.0001001 0.0000186 -0.0000878 -0.0000527 -0.0003513 -0.0004243 0.0003782 -0.0000602 -0.0000446 0.0002830 -0.0003045 0.0001636 -0.0001468 0.0000048 0.0000370 -0.0000791 0.0001313 0.0000179 0.0000757 0.0000170 0.0001389 -0.0000627 -0.0000620 0.0000158 0.0002662 0.0000583 -0.0000829 -0.0001059 0.0002337 -0.0000020 -0.0000975 0.0000390 -0.0000972 0.0000821 -0.0000089 0.0000267 -0.0000111 -0.0000510 0.0000440 0.0000700 -0.0000724 0.0000629 -0.0000731 0.0000509 -0.0000847 0.0000114 -0.0001195 -0.0000146 -0.0000803 0.0000114 -0.0001124 -0.0000012 -0.0001735 -0.0000110 -0.0000978 -0.0000833 -0.0000022 0.0000347 -0.0001259 -0.0002164 0.0001419 0.0000169 -0.0000699 0.0001082 0.0005914 -0.0001367 0.0000139 0.0000882 -0.0002361 0.0001557 0.0000688 -0.0007923 -0.0024944 0.0001654 -0.0001878 -0.0000016 -0.0001398 0.0000428 -0.0001332 -0.0001299 -0.0000508 0.0006527 -0.0013299 0.0002597 -0.0002011 -0.0003213 0.0004580 0.0001898 -0.0001840 0.0000453 -0.0000014 0.0003411 -0.0004071 -0.0000892 -0.0001535 0.0000744 -0.0001663 0.0000940 -0.0001838 0.0000494 -0.0001280 -0.0004560 -0.0000832 0.0000039 -0.0002125
-0.0000290 -0.0000298 -0.0000526 -0.0000131 0.0000338 -0.0000946 -0.0000001 -0.0001039 0.0000042 -0.0001186 0.0000314 -0.0001583 0.0000679 -0.0001443 0.0001337 -0.0003267 0.0000464 -0.0000410 -0.0000581 -0.0000213 0.0001337 -0.0001645 -0.0001609 0.0000903 0.0003999 -0.0005935 -0.0000147 -0.0000675 -0.0000023 -0.0001485 -0.0000031 -0.0001502 -0.0000025 -0.0002803 -0.0000064 -0.0000848 -0.0000008 -0.0000416 -0.0000137 -0.0000512 -0.0000376 -0.0000796 -0.0002260 -0.0000869 0.0000220 -0.0000768 -0.0000033 -0.0000720 0.0000166 -0.0000683 0.0000385 -0.0001085 0.0000337 -0.0000065 0.0001552 -0.0005007 -0.0000633 -0.0000171 -0.0000227 -0.0000085 0.0000074 -0.0000588 0.0000026 -0.0000691 0.0000008 -0.0000245 0.0000124 -0.0000960 -0.0007474 0.0008269 -0.0001790 0.0010270 -0.0014816 0.0001090 0.0000060 -0.0000603 0.0000463 -0.0002230 0.0000367 -0.0000781 -0.0000311 -0.0000338 0.0002776 -0.0004479 -0.0003636 0.0004506 -0.0000331 -0.0000250 0.0000446 0.0000363 -0.0000536 0.0000402 0.0000143 -0.0000996 -0.0000218 -0.0000423 -0.0000162 -0.0000486 -0.0000725 -0.0000997 -0.0005240 0.0001654 0.0001052 -0.0000362 0.0000082 -0.0000812 0.0000845 -0.0001602 -0.0000534 -0.0000504 0.0000271 -0.0000130 0.0000373 -0.0000092 -0.0000023 -0.0000275 0.0000557 -0.0000691 0.0000249 -0.0000872 -0.0000470 0.0001538 0.0000096 -0.0000218 0.0000228 -0.0000439 0.0000051 -0.0000551 0.0000237 -0.0000595 0.0000135 -0.0001330 0.0000684 -0.0000878 -0.0001941 0.0005443 0.0000756 -0.0000752 -0.0002404 0.0002011 0.0000142 -0.0000354 0.0006939 0.0000362 -0.0000372 -0.0000528 0.0001239 -0.0002796 0.0005354 -0.0007499 -0.0012750 -0.0005607 -0.0010198 0.0014535 -0.0000215 -0.0000104 -0.0001424 0.0000969 -0.0001107 0.0000330 0.0015719 -0.0015370 -0.0000585 0.0001781 -0.0003976 0.0007290 0.0001466 -0.0000027 -0.0000200 0.0000100 0.0002581 -0.0001596 -0.0000360 -0.0000375 0.0000471 -0.0000207 0.0000756 -0.0000676 0.0000701 -0.0001506 -0.0005230 0.0002877 -0.0000058 -0.0000246
0.0000075 -0.0000117 -0.0000029 0.0000185 0.0000098 -0.0000075 0.0000128 -0.0000239 0.0000053 -0.0000297 0.0000592 -0.0000650 0.0000310 -0.0000089 0.0000290 0.0000604 0.0000273 0.0000576 -0.0000488 0.0000721 0.0000735 -0.0000283 0.0000130 -0.0000153 0.0003210 -0.0001818 -0.0000210 0.0000721 -0.0000029 0.0001571 0.0000177 0.0000112 0.0000270 -0.0000420 0.0000108 0.0001751 0.0000016 0.0000475 0.0000306 0.0000314 -0.0000551 0.0001407 -0.0000587 0.0000023 0.0000390 0.0001758 0.0000260 0.0000155 0.0000174 0.0000322 0.0000461 0.0002637 0.0000824 0.0001733 -0.0001215 0.0000816 -0.0000393 0.0003875 -0.0000312 0.0003337 0.0000199 0.0000751 0.0000118 0.0002815 0.0000219 0.0000677 -0.0000233 0.0001185 -0.0004675 0.0011371 0.0001305 0.0006687 -0.0015484 -0.0006130 0.0000158 0.0002615 0.0002607 0.0001852 0.0000016 0.0001073 0.0000255 0.0000627 0.0000643 0.0001429 -0.0000834 0.0002250 0.0000297 0.0001550 -0.0000846 0.0002859 0.0000670 -0.0000152 0.0000229 -0.0000250 0.0000608 0.0000010 0.0000759 -0.0000098 0.0000417 -0.0000740 -0.0003473 -0.0001432 0.0001000 0.0000364 -0.0000082 0.0000986 0.0001216 -0.0001360 -0.0000809 0.0002792 -0.0001479 0.0002725 -0.0000093 0.0001235 0.0000313 0.0000377 0.0000352 0.0000227 -0.0000069 0.0000112 -0.0001495 0.0002973 0.0000310 0.0000811 0.0000267 0.0001510 0.0000052 0.0000918 0.0000318 0.0001043 0.0000511 0.0001078 0.0000276 0.0001776 -0.0004562 0.0008615 -0.0000002 0.0001596 0.0000646 0.0001986 -0.0000118 0.0001487 -0.0002663 -0.0003500 -0.0000434 0.0001168 -0.0000972 0.0002441 -0.0000600 -0.0000833 0.0007393 -0.0014253 -0.0003962 0.0004922 0.0000081 0.0001386 -0.0001778 0.0003459 0.0000117 0.0002136 0.0023837 -0.0017682 0.0002799 -0.0000363 -0.0001147 0.0005670 -0.0002035 0.0003599 -0.0000498 0.0000708 -0.0000101 0.0003817 -0.0000122 0.0001901 0.0000156 0.0003139 -0.0000243 0.0001959 0.0000061 -0.0000185 -0.0004605 0.0003936 0.0000320 0.0002140
0.0000406 0.0000501 0.0000523 0.0000773 0.0000356 0.0000905 -0.0000087 0.0001120 0.0000157 0.0001555 0.0000523 0.0001437 0.0000483 0.0000833 0.0000059 0.0002876 0.0000514 0.0001507 0.0000179 0.0001866 -0.0000961 0.0002936 0.0001438 0.0000406 0.0000238 0.0002987 -0.0000050 0.0002215 0.0000225 0.0004531 0.0000077 0.0002614 0.0000756 0.0003403 0.0000261 0.0003424 0.0000097 0.0001177 0.0001637 0.0000297 -0.0001000 0.0002996 -0.0001086 0.0003589 0.0000407 0.0001884 0.0000508 0.0001421 0.0000117 0.0000447 0.0000239 0.0001611 0.0000952 0.0002216 -0.0000703 0.0002602 -0.0000172 0.0002261 -0.0000446 0.0003176 0.0000158 0.0000335 0.0000030 0.0001156 0.0000261 0.0000384 0.0000141 0.0000834 0.0001842 0.0000887 0.0005748 -0.0002085 0.0000853 -0.0020974 0.0000182 0.0001000 0.0004100 -0.0000286 0.0000099 0.0001107 0.0000687 -0.0000111 0.0001919 0.0000830 -0.0001088 0.0003244 -0.0000194 0.0002219 0.0000404 0.0001093 0.0001094 0.0000627 0.0000193 0.0001240 0.0000057 0.0001930 0.0001316 0.0001296 0.0001620 0.0000583 -0.0004730 0.0005473 0.0001059 0.0002196 0.0000265 0.0002801 -0.0000786 0.0004697 -0.0000452 0.0004889 -0.0002168 0.0004975 -0.0000274 0.0002074 0.0000369 0.0001867 0.0000290 0.0002097 0.0000161 0.0001645 -0.0000232 0.0002897 0.0000389 0.0002052 0.0000256 0.0002317 -0.0000000 0.0002162 0.0000390 0.0001851 0.0000724 0.0003102 -0.0000719 0.0003282 -0.0002964 0.0003534 0.0000024 0.0001820 -0.0000124 0.0003681 -0.0000763 0.0002497 -0.0003159 -0.0007024 0.0000365 0.0001131 -0.0004457 0.0005751 0.0001711 -0.0001038 -0.0092832 0.0053948 -0.0005399 -0.0002604 -0.0000144 0.0001355 0.0000709 0.0001027 0.0000514 0.0000820 0.0012597 -0.0014333 0.0007172 -0.0004537 -0.0003344 0.0003747 -0.0001811 0.0003329 -0.0000698 0.0001033 -0.0000979 0.0000370 -0.0000167 0.0000980 -0.0001224 0.0003740 0.0000852 0.0000626 -0.0000150 0.0000410 0.0000068 -0.0001942 0.0000357 0.0001213
0.0000249 0.0000399 0.0000226 0.0000876 0.0000298 0.0000637 -0.0000091 0.0000655 0.0000122 0.0001082 0.0000342 0.0001368 0.0000280 0.0000183 -0.0000859 0.0002146 0.0001047 0.0000970 0.0000622 0.0000876 -0.0001282 0.0003393 0.0000745 0.0000739 0.0001206 0.0003217 -0.0000012 0.0001194 0.0000100 0.0001785 0.0000181 0.0001050 0.0000706 0.0001617 0.0000052 0.0000951 0.0000148 0.0000317 0.0000840 -0.0000032 -0.0000957 0.0001226 -0.0000503 0.0001754 0.0000178 -0.0000209 0.0000293 0.0000721 -0.0000052 -0.0000245 -0.0000135 -0.0001530 -0.0000074 0.0000738 0.0001055 0.0001160 0.0000500 -0.0002659 -0.0000194 -0.0000025 -0.0000029 -0.0000939 -0.0000023 -0.0002288 -0.0000027 -0.0000547 0.0000583 -0.0000610 -0.0006953 0.0000697 0.0002270 -0.0000211 -0.0009782 0.0001976 0.0000093 -0.0002407 0.0000025 0.0001180 0.0000459 -0.0000396 0.0001122 -0.0000809 0.0001366 -0.0001748 0.0002053 -0.0002443 -0.0000489 0.0000959 0.0001032 -0.0000915 -0.0000083 0.0002476 0.0000167 0.0000925 -0.0000520 0.0002742 0.0000419 0.0001968 0.0001240 0.0001545 0.0001444 0.0000586 0.0001131 0.0000388 0.0000632 0.0001565 -0.0004061 0.0007136 -0.0000051 0.0002160 -0.0000012 0.0003319 -0.0000406 0.0001916 -0.0000006 0.0001982 0.0000962 0.0001297 -0.0000171 0.0001618 0.0000663 0.0000590 0.0000893 0.0001065 0.0000187 0.0000690 0.0000042 0.0000691 0.0000222 0.0000833 0.0000764 0.0001591 -0.0001263 0.0002038 -0.0001922 0.0000691 0.0000377 -0.0000135 -0.0001099 0.0001255 -0.0000865 0.0001195 0.0008747 -0.0007724 -0.0000541 0.0000644 -0.0003966 0.0003170 0.0007051 -0.0007524 -0.0118352 0.0076909 -0.0004960 0.0005644 -0.0000142 -0.0000298 0.0001634 -0.0001674 0.0000795 -0.0002122 0.0004034 0.0003595 0.0001627 -0.0001788 -0.0002511 0.0000792 -0.0005064 0.0005797 -0.0000616 0.0000888 0.0002078 -0.0003571 -0.0001257 -0.0000695 -0.0000574 0.0000966 0.0000987 -0.0001010 0.0000403 -0.0001834 -0.0000738 0.0000516 -0.0000146 -0.0001059
